Date,Open,High,Low,Close,Adj Close,Volume
2018-04-26,225.000000,225.500000,221.000000,222.000000,186.168304,48023557
2018-04-27,225.000000,225.500000,221.000000,223.500000,187.426178,34174459
2018-04-30,224.500000,228.000000,222.500000,227.000000,190.361252,28500789
2018-05-02,227.000000,227.500000,222.500000,223.000000,187.006897,38167942
2018-05-03,221.000000,222.500000,220.000000,220.500000,184.910370,31690731
2018-05-04,221.000000,224.000000,220.500000,223.000000,187.006897,27208722
2018-05-07,225.000000,225.500000,221.500000,223.500000,187.426178,23268759
2018-05-08,224.000000,228.500000,223.500000,228.000000,191.199844,40324763
2018-05-09,228.500000,232.000000,228.500000,229.500000,192.457733,33778934
2018-05-10,231.000000,231.500000,229.000000,229.500000,192.457733,27530377
2018-05-11,232.000000,234.000000,230.500000,233.000000,195.392838,30693910
2018-05-14,234.500000,234.500000,232.500000,233.000000,195.392838,19921437
2018-05-15,233.500000,234.000000,229.500000,230.500000,193.296341,23771769
2018-05-16,229.500000,230.500000,228.500000,230.500000,193.296341,14409556
2018-05-17,231.000000,231.500000,226.500000,226.500000,189.941940,26852737
2018-05-18,225.500000,227.500000,223.500000,223.500000,187.426178,27664541
2018-05-21,225.000000,230.000000,225.000000,229.000000,192.038467,16127815
2018-05-22,230.000000,233.500000,229.000000,229.000000,192.038467,22355097
2018-05-23,231.500000,231.500000,228.500000,228.500000,191.619156,23062899
2018-05-24,229.500000,230.000000,228.500000,229.000000,192.038467,12996610
2018-05-25,228.500000,229.500000,228.000000,228.500000,191.619156,15971294
2018-05-28,229.500000,230.000000,226.500000,227.000000,190.361252,16373270
2018-05-29,226.500000,226.500000,223.500000,225.000000,188.684067,23764776
2018-05-30,224.000000,224.000000,220.500000,221.000000,185.329697,49163788
2018-05-31,221.500000,224.000000,220.500000,224.000000,187.845474,96069458
2018-06-01,224.500000,226.500000,224.000000,224.000000,187.845474,27617994
2018-06-04,227.500000,229.000000,227.000000,229.000000,192.038467,25959480
2018-06-05,230.000000,230.000000,226.500000,229.000000,192.038467,26534884
2018-06-06,229.000000,230.000000,227.000000,230.000000,192.877029,24767441
2018-06-07,231.000000,231.500000,228.000000,230.000000,192.877029,24958266
2018-06-08,229.000000,229.000000,226.000000,227.000000,190.361252,23548851
2018-06-11,226.500000,227.000000,225.000000,226.000000,189.522659,21696933
2018-06-12,225.000000,229.000000,224.000000,229.000000,192.038467,29501260
2018-06-13,229.000000,232.000000,228.000000,232.000000,194.554260,28944970
2018-06-14,230.000000,230.000000,226.500000,226.500000,189.941940,33408041
2018-06-15,225.000000,231.000000,224.000000,231.000000,193.715668,48059679
2018-06-19,225.500000,226.000000,224.000000,225.000000,188.684067,56889624
2018-06-20,224.500000,227.500000,223.500000,226.000000,189.522659,40708701
2018-06-21,227.500000,228.000000,226.000000,226.500000,189.941940,31242557
2018-06-22,224.500000,227.500000,224.000000,227.500000,190.780579,43581409
2018-06-25,220.000000,220.500000,218.000000,218.000000,189.476822,45025211
2018-06-26,215.500000,216.000000,212.500000,214.500000,186.434738,38446346
2018-06-27,216.000000,216.000000,212.500000,213.000000,185.131042,39888414
2018-06-28,211.000000,214.500000,210.000000,212.000000,184.261841,37940780
2018-06-29,212.000000,217.000000,212.000000,216.500000,188.173065,34313680
2018-07-02,218.500000,219.000000,214.000000,214.000000,186.000198,32449442
2018-07-03,215.500000,218.000000,213.500000,214.500000,186.434738,28323220
2018-07-04,217.000000,217.500000,215.500000,216.000000,187.738495,15212295
2018-07-05,214.000000,215.000000,213.000000,214.500000,186.434738,18225416
2018-07-06,217.500000,217.500000,215.000000,217.000000,188.607635,29033762
2018-07-09,219.500000,223.000000,218.500000,221.500000,192.518875,38734793
2018-07-10,223.000000,224.000000,222.000000,222.000000,192.953445,20118957
2018-07-11,220.000000,220.000000,218.000000,220.000000,191.215134,19854690
2018-07-12,218.000000,222.000000,218.000000,220.500000,191.649719,23666051
2018-07-13,222.500000,224.500000,222.500000,224.500000,195.126358,29716311
2018-07-16,224.500000,225.000000,223.500000,223.500000,194.257217,15819254
2018-07-17,222.500000,223.500000,221.000000,221.500000,192.518875,21548436
2018-07-18,223.000000,224.000000,222.000000,223.000000,193.822586,39898658
2018-07-19,225.500000,227.000000,224.500000,224.500000,195.126358,39661216
2018-07-20,235.000000,237.500000,233.000000,237.500000,206.425415,97969023
2018-07-23,239.000000,245.000000,238.500000,241.000000,209.467499,52256877
2018-07-24,240.000000,241.500000,238.500000,241.000000,209.467499,27239267
2018-07-25,239.000000,241.000000,239.000000,240.500000,209.032913,20962512
2018-07-26,241.000000,242.500000,239.500000,241.000000,209.467499,30606388
2018-07-27,242.000000,244.500000,241.000000,244.500000,212.509537,27129646
2018-07-30,244.500000,245.500000,244.000000,245.500000,213.378693,22788730
2018-07-31,243.500000,246.000000,242.000000,246.000000,213.813278,27059442
2018-08-01,247.000000,248.000000,246.500000,248.000000,215.551590,29136161
2018-08-02,249.000000,249.500000,243.500000,244.500000,212.509537,22402110
2018-08-03,246.000000,248.000000,245.000000,247.000000,214.682449,24719097
2018-08-06,245.000000,247.000000,244.000000,245.500000,213.378693,22364568
2018-08-07,245.000000,245.500000,241.500000,241.500000,209.902054,23992418
2018-08-08,245.000000,247.500000,244.500000,247.500000,215.117020,24382432
2018-08-09,247.000000,248.000000,246.000000,247.000000,214.682449,15128655
2018-08-10,246.500000,247.000000,244.500000,245.000000,212.944153,15890492
2018-08-13,241.500000,243.000000,239.000000,240.500000,209.032913,17881194
2018-08-14,245.000000,245.000000,242.500000,243.500000,211.640381,17358913
2018-08-15,244.500000,244.500000,239.500000,241.500000,209.902054,18473321
2018-08-16,238.000000,241.500000,238.000000,239.000000,207.729187,19155966
2018-08-17,239.500000,241.000000,239.000000,239.500000,208.163742,18324474
2018-08-20,239.500000,240.000000,238.000000,239.500000,208.163742,16933437
2018-08-21,239.000000,241.000000,238.500000,241.000000,209.467499,12014127
2018-08-22,241.500000,242.500000,240.500000,242.000000,210.336685,12614240
2018-08-23,243.000000,244.500000,243.000000,244.500000,212.509537,14839240
2018-08-24,245.500000,246.000000,243.000000,243.500000,211.640381,14355943
2018-08-27,246.000000,246.500000,244.500000,245.000000,212.944153,15152299
2018-08-28,248.500000,250.000000,248.000000,249.500000,216.855347,36792531
2018-08-29,253.500000,259.000000,253.500000,259.000000,225.112366,56993182
2018-08-30,264.500000,268.000000,262.500000,263.500000,229.023560,48957808
2018-08-31,257.500000,259.000000,254.000000,256.000000,222.504868,69069506
2018-09-03,259.000000,260.000000,256.500000,257.000000,223.374023,26720905
2018-09-04,258.500000,259.500000,255.500000,257.500000,223.808640,34304615
2018-09-05,260.000000,264.500000,259.000000,264.000000,229.458160,44864459
2018-09-06,268.000000,268.000000,261.000000,261.000000,226.850708,35698488
2018-09-07,263.000000,264.000000,260.500000,264.000000,229.458160,38663728
2018-09-10,266.500000,266.500000,262.500000,264.500000,229.892715,41659795
2018-09-11,263.000000,263.500000,258.000000,260.000000,225.981506,34350276
2018-09-12,261.000000,262.000000,258.000000,260.500000,226.416092,37885965
2018-09-13,260.000000,260.000000,253.500000,255.000000,221.635742,37576180
2018-09-14,257.000000,261.500000,257.000000,261.000000,226.850708,37903219
2018-09-17,262.500000,262.500000,257.000000,258.000000,224.243210,24765758
2018-09-18,256.500000,257.000000,254.000000,254.500000,221.201157,33960152
2018-09-19,258.000000,260.000000,257.000000,258.000000,224.243210,59227711
2018-09-20,261.500000,261.500000,257.500000,260.000000,225.981506,29649071
2018-09-21,261.500000,261.500000,258.000000,261.500000,227.285263,35012974
2018-09-25,261.500000,264.000000,260.500000,263.500000,229.023560,24397062
2018-09-26,263.000000,263.500000,261.000000,263.500000,229.023560,24859115
2018-09-27,264.000000,266.000000,262.000000,265.000000,230.327316,38495371
2018-09-28,266.000000,266.000000,260.000000,262.500000,228.154434,39626486
2018-10-01,262.000000,264.000000,261.000000,263.000000,228.589005,22254380
2018-10-02,262.000000,263.000000,257.000000,257.500000,223.808640,38391491
2018-10-03,257.500000,260.000000,257.000000,260.000000,225.981506,25228536
2018-10-04,257.000000,257.500000,254.000000,254.000000,220.766541,36408727
2018-10-05,250.000000,253.000000,248.500000,250.000000,217.289948,40204660
2018-10-08,245.500000,246.500000,241.000000,243.500000,211.640381,50876958
2018-10-09,243.500000,245.000000,242.000000,244.000000,212.075012,28905345
2018-10-11,233.500000,233.500000,227.000000,227.500000,197.733826,94589657
2018-10-12,231.000000,237.000000,229.000000,237.000000,205.990875,47175769
2018-10-15,234.000000,234.000000,230.500000,230.500000,200.341309,42168280
2018-10-16,229.500000,237.000000,229.000000,237.000000,205.990875,37818077
2018-10-17,241.500000,243.000000,238.000000,238.500000,207.294540,42494858
2018-10-18,238.000000,239.000000,235.500000,236.500000,205.556274,25676430
2018-10-19,231.000000,236.500000,230.000000,236.000000,205.121719,28358460
2018-10-22,232.500000,238.000000,231.500000,237.000000,205.990875,29275777
2018-10-23,232.000000,234.000000,230.000000,230.000000,199.906723,32827745
2018-10-24,230.000000,231.000000,227.000000,229.500000,199.472153,44321950
2018-10-25,220.500000,222.000000,219.500000,219.500000,190.780579,75524118
2018-10-26,223.000000,224.000000,217.000000,221.000000,192.084305,38439644
2018-10-29,223.000000,224.000000,221.000000,222.500000,193.388046,18463792
2018-10-30,221.000000,225.000000,220.500000,223.000000,193.822586,28877931
2018-10-31,228.000000,234.000000,228.000000,234.000000,203.383377,57283201
2018-11-01,236.000000,237.000000,233.000000,235.500000,204.687103,41974797
2018-11-02,236.500000,236.500000,233.500000,236.500000,205.556274,30722361
2018-11-05,233.000000,235.500000,232.000000,235.000000,204.252548,25452065
2018-11-06,234.000000,235.500000,232.500000,234.500000,203.817963,30468176
2018-11-07,233.000000,236.000000,232.500000,234.000000,203.383377,34424652
2018-11-08,237.500000,237.500000,236.000000,236.500000,205.556274,24739146
2018-11-09,234.500000,234.500000,231.000000,231.000000,200.775909,23219081
2018-11-12,230.000000,234.500000,230.000000,231.500000,201.210480,23228445
2018-11-13,224.500000,228.000000,224.500000,227.500000,197.733826,36104127
2018-11-14,230.000000,231.000000,228.500000,228.500000,198.602997,20028279
2018-11-15,229.500000,232.000000,228.500000,231.000000,200.775909,22072228
2018-11-16,229.000000,229.000000,225.000000,226.000000,196.430069,46738909
2018-11-19,225.000000,225.000000,221.000000,222.000000,192.953445,48944754
2018-11-20,219.000000,220.500000,218.000000,218.000000,189.476822,41569756
2018-11-21,214.500000,220.000000,214.000000,219.000000,190.346008,35206343
2018-11-22,221.500000,222.000000,219.000000,219.000000,190.346008,21929610
2018-11-23,220.500000,220.500000,217.000000,218.500000,189.911407,14883334
2018-11-26,219.000000,224.000000,218.500000,223.000000,193.822586,30599804
2018-11-27,220.000000,224.500000,219.000000,224.000000,194.691772,26584349
2018-11-28,222.500000,227.000000,222.000000,226.500000,196.864685,24429026
2018-11-29,231.500000,231.500000,229.000000,229.000000,199.037567,44383207
2018-11-30,229.500000,231.000000,225.500000,225.500000,195.995529,55827957
2018-12-03,231.000000,235.000000,231.000000,235.000000,204.252548,45333986
2018-12-04,233.000000,234.500000,231.000000,234.000000,203.383377,39746162
2018-12-05,226.500000,227.500000,225.000000,226.000000,196.430069,42835576
2018-12-06,220.000000,222.000000,219.500000,220.000000,191.215134,40149112
2018-12-07,222.500000,223.500000,220.500000,221.000000,192.084305,25063568
2018-12-10,219.500000,220.000000,218.500000,219.000000,190.346008,19433461
2018-12-11,220.000000,223.000000,219.000000,222.500000,193.388046,27375220
2018-12-12,223.500000,227.000000,222.500000,226.500000,196.864685,26433846
2018-12-13,227.000000,227.500000,225.000000,226.000000,196.430069,32087141
2018-12-14,223.000000,223.500000,220.500000,222.500000,193.388046,38646159
2018-12-17,221.000000,225.000000,220.000000,223.500000,194.257217,18938952
2018-12-18,221.000000,223.000000,220.500000,222.500000,193.388046,30203541
2018-12-19,222.000000,225.500000,222.000000,225.500000,195.995529,23390082
2018-12-20,221.000000,222.500000,221.000000,221.000000,192.084305,35027116
2018-12-21,219.000000,224.000000,219.000000,223.500000,194.257217,43507532
2018-12-24,221.500000,221.500000,219.500000,220.000000,191.215134,22976100
2018-12-25,215.500000,218.000000,215.000000,217.500000,189.042252,19402777
2018-12-26,218.500000,219.500000,216.000000,216.500000,188.173065,16463259
2018-12-27,222.000000,224.000000,220.500000,223.000000,193.822586,21491484
2018-12-28,223.500000,225.500000,222.500000,225.500000,195.995529,29456773
2019-01-02,226.500000,226.500000,219.000000,219.500000,190.780579,32900482
2019-01-03,214.000000,218.000000,214.000000,215.500000,187.303955,34087620
2019-01-04,211.500000,211.500000,206.500000,208.000000,180.785233,65943521
2019-01-07,212.000000,214.000000,211.000000,213.000000,185.131042,35442176
2019-01-08,212.000000,212.500000,210.000000,211.000000,183.392685,22694481
2019-01-09,212.000000,216.500000,211.000000,215.500000,187.303955,46295446
2019-01-10,216.000000,216.500000,214.500000,216.000000,187.738495,20754593
2019-01-11,219.000000,220.500000,218.000000,220.500000,191.649719,28102288
2019-01-14,218.500000,220.000000,217.000000,218.500000,189.911407,17612296
2019-01-15,216.500000,221.000000,215.500000,221.000000,192.084305,38882923
2019-01-16,218.500000,220.000000,217.500000,217.500000,189.042252,28978282
2019-01-17,218.000000,221.000000,218.000000,220.500000,191.649719,21163986
2019-01-18,219.000000,220.000000,217.500000,218.500000,189.911407,49627569
2019-01-21,220.000000,223.000000,220.000000,221.000000,192.084305,29384866
2019-01-22,220.000000,223.000000,219.000000,223.000000,193.822586,28926483
2019-01-23,221.500000,222.000000,220.000000,220.500000,191.649719,16671213
2019-01-24,222.500000,222.500000,220.500000,222.500000,193.388046,26417924
2019-01-25,226.500000,227.000000,225.000000,226.000000,196.430069,46692764
2019-01-28,229.500000,229.500000,228.000000,229.000000,199.037567,26026257
2019-01-29,222.500000,225.000000,222.000000,222.500000,193.388046,41122520
2019-01-30,220.500000,221.500000,220.000000,221.000000,192.084305,44755945
2019-02-11,228.000000,229.000000,226.500000,228.000000,198.168427,78307106
2019-02-12,230.000000,230.000000,229.000000,230.000000,199.906723,29406670
2019-02-13,232.000000,232.000000,228.500000,229.000000,199.037567,28634925
2019-02-14,229.500000,230.000000,226.000000,227.000000,197.299240,23647751
2019-02-15,229.000000,229.000000,226.500000,227.000000,197.299240,22369799
2019-02-18,229.000000,230.500000,228.500000,230.000000,199.906723,16978916
2019-02-19,230.000000,230.500000,229.000000,229.000000,199.037567,16577023
2019-02-20,231.500000,234.500000,231.000000,234.500000,203.817963,30479710
2019-02-21,235.500000,236.500000,234.500000,236.500000,205.556274,33764489
2019-02-22,235.500000,236.500000,234.000000,236.500000,205.556274,22032163
2019-02-25,237.500000,239.000000,236.000000,238.000000,206.860046,24105138
2019-02-26,239.000000,240.000000,236.500000,239.500000,208.163742,24522789
2019-02-27,238.500000,239.500000,237.000000,239.000000,207.729187,35240889
2019-03-04,239.500000,239.500000,234.500000,235.500000,204.687103,39655513
2019-03-05,234.000000,234.500000,232.500000,233.000000,202.514206,22641407
